"","logFC.genotypeD2","logFC.genotypeD6","logCPM","LR","PValue","FDR"
"oases3_k49_Locus_13493_Transcript_5_1",-4.35493659136275,-0.127395228558084,0.935287516403087,12.544888866729,0.00188760880519798,0.0326992336858882
"oases6_k49_Locus_9724_Transcript_10_1",1.65129319783856,3.29011280229831,4.6699172867576,12.5429245399453,0.00188946365619883,0.0327159115504153
"oases6_k49_Locus_16601_Transcript_5_1",-4.89646944812323,0.422391418772669,0.923503947071062,12.5419292384912,0.00189040418316866,0.0327167496976614
"oases3_k37_Locus_241_Transcript_8_1",-2.67873681739006,-4.3928452622276,2.13353464934178,12.5383664869846,0.00189377470453573,0.0327596225186032
"oases6_k25_Locus_18859_Transcript_34_1",-1.30944545477311,2.32952049600183,2.26184601345927,12.5298111113283,0.00190189303299644,0.0328845465342189
"oases6_k31_Locus_5336_Transcript_4_1",-6.36459062002789,-1.93658236472461,1.20718055430253,12.5276718387165,0.00190392845522124,0.0329042263140096
"oases6_k43_Locus_14930_Transcript_7_1",-0.287764273854853,2.7324403127005,5.48344051391838,12.5249113791858,0.00190655812830525,0.0329341527269611
"oases3_CL480Contig2_2",-5.50857302054066,-2.44889419161681,0.643571588434395,12.5237870764866,0.00190763020383627,0.0329371574695327
"oases3_CL21122Contig1_1",-5.76484978298372,-2.56008053675933,0.690001012874263,12.5214773157913,0.00190983456110869,0.0329466927383538
"oases3_k49_Locus_4200_Transcript_13_2",-2.2045981090278,-3.95487547128512,2.46127539670087,12.5213258095235,0.00190997924254193,0.0329466927383538
"oases6_k37_Locus_790_Transcript_83_1",1.66288947187385,2.85382329283711,3.47287282108517,12.5075859793781,0.00192314581255395,0.0331582164474804
"oases3_k25_Locus_13409_Transcript_2_1",2.5566306117471,0.56299657490622,3.54050894901881,12.5034962578797,0.00192708240145731,0.0332104759909042
"oases2_k31_Locus_4826_Transcript_1_1",1.98677374633611,-0.187166152394189,4.66683198546482,12.5003683576841,0.00193009862016054,0.0332468326430941
"oases6_k49_Locus_32513_Transcript_4_1",0.13781956981021,5.59691387619394,0.360852935695702,12.4875246012098,0.00194253336295239,0.0334374033041771
"oases3_k31_Locus_6038_Transcript_6_2",-5.58366062032321,-5.7167860903206,0.189152667140138,12.4870591650654,0.00194298547817744,0.0334374033041771
"oases3_k25_Locus_22252_Transcript_2_1",-4.33281163988006,-0.46311702793587,1.47452519303581,12.4842362280509,0.00194572987735085,0.0334685684963983
"oases3_k25_Locus_5398_Transcript_9_2",-4.87528487840641,-2.2509467270898,1.78709959207268,12.4830088644346,0.0019469243028412,0.0334685684963983
"oases3_CL20667Contig1_1",-0.822581869862788,-2.46013686055972,7.80082477643744,12.4823823420549,0.0019475342942032,0.0334685684963983
"oases3_k25_Locus_24030_Transcript_1_1",-4.74846498022422,1.51120349385203,1.06485946749866,12.4726402661395,0.00195704394981798,0.0336162401740866
"oases6_k31_Locus_9000_Transcript_4_1",6.75309889292133,7.16538569324223,3.18068001206365,12.4716526021209,0.00195801063943544,0.0336170993352135
"oases2_k25_Locus_18876_Transcript_4_1",6.15160221170594,0.121177721241502,2.54790383043224,12.4690087744894,0.00196060067227406,0.0336332696761465
"oases3_k49_Locus_7962_Transcript_1_1",-3.01246029475517,1.17331071637216,2.25810791082323,12.468819019705,0.00196078669777769,0.0336332696761465
"oases3_k25_Locus_6313_Transcript_5_1",-2.49557193326545,0.639122562909141,2.44924315203928,12.4643442744711,0.00196517861959368,0.0336862246721655
"oases3_k49_Locus_10765_Transcript_6_1",-3.43524720483462,-3.62938575164268,1.2148213417969,12.4638024981505,0.00196571103532392,0.0336862246721655
"oases2_CL9265Contig1_1",3.65425544014077,1.15674081364272,3.05859297056758,12.4602907793501,0.00196916557948268,0.0337296633799011
"oases2_k49_Locus_30190_Transcript_6_1",4.57719123973521,2.20297099702819,3.68663773793729,12.4555318413015,0.00197385672698946,0.0337942333094699
"oases3_k49_Locus_8955_Transcript_8_1",-0.285339984956203,2.1577611809385,4.61340114787358,12.4498301359146,0.00197949193050706,0.0338748985382573
"oases3_k49_Locus_20896_Transcript_11_1",-2.34168718681301,-3.55296789975596,1.66443801560287,12.4482991976284,0.00198100775058161,0.033885026696399
"oases2_k37_Locus_13324_Transcript_1_1",5.40910760596812,4.33694682886601,3.51599130945368,12.4467753931265,0.00198251765997454,0.033895044356292
"oases6_k25_Locus_11321_Transcript_4_1",-1.31959718213495,1.82039747196321,3.13419557095312,12.4394796194406,0.00198976286687544,0.0340030631952111
"oases3_k25_Locus_18666_Transcript_3_1",-4.73386638741132,-3.65073488749506,0.190750368834564,12.4304054418317,0.00199881110851853,0.0341417791256171
"TRINITY_DN68627_c0_g1_i1",-0.930863796574438,2.955977077921,1.61909043239935,12.4272275897583,0.00200198959605341,0.0341801510503104
"oases2_k49_Locus_5762_Transcript_3_1",3.17754414697977,-1.23104910798451,2.94602324426783,12.4054034983277,0.00202395502396729,0.0345390891549336
"oases3_k31_Locus_29230_Transcript_1_1",-5.90718821903533,-2.55746967834007,0.64516329439352,12.3980076248289,0.00203145333722887,0.0346509247610207
"oases6_k25_Locus_37226_Transcript_9_1",5.2956721562136,3.83725840161944,2.25695393123537,12.3958353596479,0.0020336609635749,0.0346592643179074
"oases2_k49_Locus_29174_Transcript_1_1",4.17110489038637,0.292021763977553,2.71785004538913,12.395666735565,0.00203383243291077,0.0346592643179074
"oases2_k31_Locus_9070_Transcript_1_1",0.258866716577217,-3.29469886763892,1.96939273518708,12.392120619857,0.00203744173428417,0.0347046450169082
"oases6_k25_Locus_12171_Transcript_4_1",1.31116142922554,6.66105654735401,0.746795689706539,12.3866831810053,0.00204298850334401,0.0347829700014553
"oases6_CL15018Contig1_1",-0.0269131771684397,3.24649639716487,3.01788000356544,12.3780487064908,0.00205182763601427,0.0349105435389463
"oases3_k25_Locus_5069_Transcript_10_2",-5.5757705965555,-3.41294642845148,-0.0993437234993327,12.3775050494009,0.00205238545714744,0.0349105435389463
"oases6_k31_Locus_5189_Transcript_6_1",-0.993322383572585,2.41157494859401,1.89394131164754,12.3759338268019,0.00205399846787021,0.0349217829449254
"oases2_CL12517Contig1_1",1.82750798236361,-4.08678386870146,2.9608315621175,12.3740558633079,0.00205592804071505,0.0349383915834769
"oases3_CL1Contig27_1",-2.41476535383067,-1.35769932390486,5.43367160721056,12.3715325216193,0.00205852358219713,0.0349662970495208
"oases3_k37_Locus_29011_Transcript_1_1",2.58123758987005,-2.60786861178619,2.15280661796939,12.369590996486,0.00206052289010294,0.0349798777892695
"oases3_k43_Locus_4894_Transcript_5_1",-1.54298529487951,-3.34418450603001,3.7431503967635,12.368904030172,0.00206123076657518,0.0349798777892695
"oases3_CL20183Contig1_3",-0.606303189438916,-4.99657487625931,3.01421099191247,12.3644243141361,0.00206585280525733,0.0350420998738214
"oases3_k37_Locus_4027_Transcript_6_2",-3.38707508330769,-5.01324596388527,1.43431980814412,12.357249879962,0.00207327677547503,0.0351517703129893
"oases2_CL5347Contig1_1",4.90892829844482,0.0392131981943232,0.91252979309435,12.3532000001589,0.0020774792898282,0.0352027284578515
"oases2_CL2859Contig1_1",2.41513666349057,-1.08628623843393,3.11645678161793,12.3525042288037,0.00207820214084609,0.0352027284578515
"oases6_CL14790Contig1_1",-2.89311691800299,3.06624840425779,1.15154100515514,12.3474672129557,0.00208344270583774,0.035275205148286
"oases3_k31_Locus_23865_Transcript_3_1",4.09931023297068,6.16719603239662,0.908543420705575,12.3330019343897,0.00209856612057079,0.0355148663311918
"oases6_k25_Locus_1260_Transcript_106_2",1.537386640009,2.85860021360265,4.91306642737424,12.3271747037516,0.00210468945115077,0.0356020646872934
"oases3_k49_Locus_16468_Transcript_3_1",5.10058407456751,0.112323750869925,1.02598875220743,12.3261709257465,0.00210574603676233,0.0356035151711318
"oases2_k31_Locus_1246_Transcript_1_1",1.59519036998072,-0.930165783319575,6.30191065014205,12.3215628382117,0.00211060336138947,0.0356691968074821
"oases6_CL11939Contig1_1",-2.86482245361682,1.39631954610317,3.03887218866742,12.297896173397,0.00213572718867592,0.0360771640673938
"oases2_CL11347Contig1_1",5.52909433402834,5.86275755146527,0.796313958043634,12.2925905295667,0.00214140041426831,0.0361563431825331
"oases6_k31_Locus_15424_Transcript_8_1",-1.39872429062686,3.46129243242691,1.19586778863203,12.289523775089,0.00214468650768938,0.0361951625846722
"oases6_k49_Locus_24037_Transcript_2_1",-3.7831092344253,0.941190648889178,1.61563997664563,12.2779050326296,0.0021571820482584,0.0363808691406783
"oases3_k31_Locus_746_Transcript_55_3",-3.22838106942513,1.77425629805323,1.99286927321023,12.2772979722777,0.00215783691748633,0.0363808691406783
"oases3_k49_Locus_19549_Transcript_1_1",1.55477213440224,-1.34687702563001,8.65772854205383,12.2755765016731,0.00215969504346045,0.0363808691406783
"oases2_k31_Locus_15031_Transcript_4_1",3.98204829531276,2.02856558312774,3.60787843015566,12.2752818049715,0.00216001329440956,0.0363808691406783
"oases2_CL10170Contig1_1",-0.746188444161886,-2.79424609615041,4.68838277937119,12.2746919610606,0.00216065042370129,0.0363808691406783
"oases3_k49_Locus_6441_Transcript_5_1",0.43200699366605,-2.76021202006182,3.78170069414822,12.2695934549974,0.00216616549501347,0.0364473027011821
"oases3_CL1369Contig1_2",-1.64012179100334,-3.46987736020133,4.02584473358267,12.2692074718271,0.00216658358706888,0.0364473027011821
"oases6_k25_Locus_3991_Transcript_3_1",-2.69506453832098,-1.54947286504706,3.99660723065061,12.2661820550856,0.00216986347632952,0.0364764392448869
"oases6_k37_Locus_28739_Transcript_3_1",3.96247305592024,6.11706668362254,0.66642123368956,12.2657752580584,0.00217030486822303,0.0364764392448869
"oases6_k25_Locus_11842_Transcript_11_1",-0.740148739675168,2.53888268503409,2.70272527818873,12.2639163983087,0.00217232295209358,0.0364936324425689
"oases3_k49_Locus_52774_Transcript_1_1",-3.09642036036691,-0.90307875779181,4.48747861975798,12.2603965484385,0.00217614944360529,0.0365411760738721
"oases3_k37_Locus_1237_Transcript_5_1",-3.26271377343253,-3.06017770229446,2.30267088666302,12.2578149552233,0.00217896022360711,0.0365516007795021
"oases2_k31_Locus_7296_Transcript_5_1",3.51545228307975,1.87017870562286,3.30295215678849,12.2572788845771,0.00217954434019305,0.0365516007795021
"oases3_CL21324Contig1_1",-7.05518346162961,-5.55856136582739,1.11335234746664,12.2565317199053,0.00218035873157051,0.0365516007795021
"oases6_k43_Locus_13795_Transcript_4_1",-1.87963536858414,2.28730170811448,1.64847150041383,12.2561664033805,0.00218075702848283,0.0365516007795021
"oases2_CL12243Contig1_1",1.31150451740639,-3.34237857101602,1.97031310463653,12.2464293209506,0.00219140002085705,0.0367132082982598
"oases6_k37_Locus_2281_Transcript_258_1",-1.80681831177193,1.50117722537568,2.9008136616954,12.2407332257892,0.00219765012846197,0.0367995856177267
"oases2_CL9874Contig1_1",2.82553500129583,-0.277924352352515,3.67223937561672,12.2399028462532,0.00219856275975347,0.0367995856177267
"oases6_k43_Locus_14556_Transcript_1_1",4.28399878519241,2.36146347861198,2.39631758733151,12.2307414429778,0.00220865682107907,0.0369516749997413
"oases3_CL7198Contig1_1",-2.4717912855282,-3.48166425731205,2.47587503646012,12.2275038329444,0.00221223510130874,0.0369946638715438
"oases3_k49_Locus_20001_Transcript_3_1",1.71662371217593,-4.72982128993452,0.837354924006025,12.2264108738057,0.00221344437298529,0.0369980152645804
"oases6_CL11412Contig1_1",-0.136075628560828,5.272871982486,0.280236380168162,12.2205402318098,0.00221995108770739,0.0370898707241426
"oases2_k43_Locus_2901_Transcript_1_1",4.60136593593741,0.734140690284667,3.04162046923789,12.2069537970983,0.00223508303708377,0.0373256831598238
"oases6_k25_Locus_4914_Transcript_7_1",0.883837139870749,1.96003720621809,6.86842267481395,12.2051895747807,0.00223705549860889,0.0373416187075485
"oases3_k49_Locus_13580_Transcript_4_1",1.30135566332894,-2.70044925712887,5.16718350673404,12.2031378411228,0.00223935159718377,0.0373434957073614
"oases6_k25_Locus_19218_Transcript_1_1",-2.29205326095278,-1.59770903883536,6.34812909781324,12.2025144553399,0.00224004969594857,0.0373434957073614
"oases2_k25_Locus_33353_Transcript_3_1",2.08457049305953,-0.231972773527446,6.29010256650899,12.2016694087745,0.00224099636908118,0.0373434957073614
"oases2_CL8561Contig1_1",2.46538941279166,1.47594911990822,6.4166144463811,12.2011824115505,0.00224154211502808,0.0373434957073614
"oases6_k37_Locus_3371_Transcript_14_2",4.06937928909865,4.1719609398059,0.380332650434295,12.1996565791169,0.00224325287635908,0.0373434957073614
"oases3_k43_Locus_22385_Transcript_2_1",-4.85844060679098,-4.45014524138449,1.39693221462687,12.1996344972212,0.00224327764413375,0.0373434957073614
"oases3_k43_Locus_11634_Transcript_3_1",-4.14418460804727,-0.564968040212836,2.71435372169418,12.1872601616038,0.0022572002055573,0.0375311088029683
"oases3_k25_Locus_15441_Transcript_5_1",-1.65425090220119,1.06243019927147,4.73504262357375,12.1867468035784,0.00225777965584071,0.0375311088029683
"oases3_k31_Locus_10933_Transcript_5_1",-4.57683085390171,-2.61082680742496,1.69889636932509,12.1862049797776,0.00225839139807836,0.0375311088029683
"oases6_k25_Locus_11470_Transcript_8_1",4.70433234442647,5.57069143918954,0.549940478657043,12.1859835680697,0.00225864142906637,0.0375311088029683
"oases6_k49_Locus_6146_Transcript_6_1",0.118833241152914,3.63573240180153,1.97215496804282,12.1810010409694,0.00226427531496483,0.0375995223548759
"oases2_k31_Locus_31312_Transcript_1_1",-0.533203157757523,-5.22032113401366,2.81019860664134,12.1805295940763,0.00226480912065882,0.0375995223548759
"oases2_k25_Locus_8668_Transcript_7_1",2.16425938640838,-0.510498648920748,3.47467116026784,12.1786175647306,0.00226697534671637,0.0376137146043265
"oases6_CL14349Contig1_3",-1.08989475030982,3.74929338118723,0.977967936857854,12.1779648651649,0.00226771529436277,0.0376137146043265
"oases6_k37_Locus_21175_Transcript_10_1",-2.9825038683926,0.0208700597898606,2.86163964054878,12.1722693533958,0.00227418239793243,0.0377039290593925
"oases2_k49_Locus_50034_Transcript_1_1",6.53291721123037,4.1663472136988,1.66063517784406,12.1615084274995,0.00228645152926649,0.0378583573770989
"oases6_k49_Locus_11748_Transcript_8_2",-1.4498974793995,1.5681744726096,2.13864739476355,12.1614974034395,0.00228646413229058,0.0378583573770989
"oases3_k43_Locus_10390_Transcript_3_1",-5.78052233248879,-0.636690376711841,0.756712416113413,12.1613838137818,0.00228659399531738,0.0378583573770989
"oases3_k49_Locus_37390_Transcript_4_1",-2.55288570406232,-3.23614370980857,3.18688335086755,12.1556602095464,0.00229314714729512,0.0379497226230839
"oases6_k43_Locus_11418_Transcript_2_1",3.78785994706411,4.36772513250027,2.09794123956977,12.1484248318799,0.00230145806421443,0.0380700819075038
"oases6_k25_Locus_14703_Transcript_9_1",1.74888396328162,5.31646434899826,0.81765586956681,12.1465512766989,0.00230361502869472,0.0380885815812991
"oases3_k43_Locus_1542_Transcript_7_2",2.28816927341367,-1.92604268263174,3.89665470839306,12.1455428790665,0.00230477680152279,0.0380906172339997
"oases3_k31_Locus_43585_Transcript_3_1",-1.03829586422722,3.59672390107018,0.677875293213975,12.1392722898947,0.00231201429565958,0.0381930181372629
"oases6_k25_Locus_9492_Transcript_1_1",-3.86505545667913,-0.570580203587827,3.62016209497811,12.13678026734,0.00231489688704311,0.0382234189727744
"oases3_k31_Locus_10758_Transcript_7_1",0.774530535237529,-1.36966193759945,6.84079640177601,12.1349945918802,0.00231696463727005,0.038240343898562
"oases6_k49_Locus_1766_Transcript_42_1",-1.11666006589636,2.45243793362607,2.89849500992153,12.1278307494841,0.00232527870329488,0.0383602995438295
"oases6_CL16862Contig1_1",2.80045374654879,4.64740945075866,2.57993093137616,12.1223812049141,0.00233162319798684,0.0384267103607713
"oases6_k31_Locus_9047_Transcript_10_1",-0.726597695587625,3.42323902043537,1.76183922494573,12.1223246697752,0.00233168910823904,0.0384267103607713
"oases6_k43_Locus_19232_Transcript_1_1",5.46976077066177,7.00933004336475,0.951912888951142,12.12167403102,0.00233244777528636,0.0384267103607713
"oases3_k43_Locus_35522_Transcript_1_1",-5.0642003488,-5.28343594215939,1.59132164402689,12.1123996965753,0.00234328884215112,0.0385879801114539
"oases6_k49_Locus_3464_Transcript_8_1",-0.290310859344272,2.82166965386763,3.40608675560781,12.1066010050802,0.00235009270530051,0.0386737712311531
"oases6_k25_Locus_15616_Transcript_1_1",1.99484622145474,4.76650533731141,1.50231891422813,12.1061627795254,0.00235060769705888,0.0386737712311531
"oases3_k37_Locus_32175_Transcript_6_1",0.0977915318555932,2.20804997533061,4.2890643454521,12.1029633571966,0.0023543709997311,0.0387183173422147
"oases6_k49_Locus_5610_Transcript_2_1",0.319086756130116,4.3234889791027,3.24113913041051,12.0966763741621,0.00236178358959991,0.0388228102112943
"oases6_k31_Locus_36103_Transcript_2_1",1.08765330641034,4.938486754824,0.607563162557081,12.0931547996854,0.00236594585135755,0.0388738047521664
"oases6_k49_Locus_212_Transcript_6_1",-2.46964764695017,0.610500511715184,3.3944805933081,12.090600223105,0.00236896977709015,0.0389060585021169
"oases3_CL7254Contig1_1",-3.0876074261554,-3.79665571804001,2.42736070747781,12.0877928705479,0.00237229737866213,0.0389432684725498
"oases6_k49_Locus_13407_Transcript_1_2",-2.77561984991941,0.0674866845672936,4.65481905692401,12.0856421459966,0.00237484982992873,0.0389677260908171
"oases6_k25_Locus_1879_Transcript_28_1",-0.0303360771348502,2.82044367737564,3.45887564448102,12.0822773553723,0.0023788486289869,0.0390158836184421
"oases2_CL9152Contig1_1",5.30143536427316,0.207587276385526,1.74451110920762,12.0681868794976,0.00239566736000894,0.039274165888962
